cell_id,Glucose,Pyruvate,Lactate,ATP,ADP,NADH,NAD,Glutamate,Glutamine,Proinsulin,C-peptide,Palmitate,Oleate,Ceramide,Sphingomyelin,Metabolite_0,Metabolite_1,Metabolite_2,Metabolite_3,Metabolite_4,Metabolite_5,Metabolite_6,Metabolite_7,Metabolite_8,Metabolite_9,Metabolite_10,Metabolite_11,Metabolite_12,Metabolite_13,Metabolite_14,Metabolite_15,Metabolite_16,Metabolite_17,Metabolite_18,Metabolite_19,Metabolite_20,Metabolite_21,Metabolite_22,Metabolite_23,Metabolite_24,Metabolite_25,Metabolite_26,Metabolite_27,Metabolite_28,Metabolite_29,Metabolite_30,Metabolite_31,Metabolite_32,Metabolite_33,Metabolite_34,Metabolite_35,Metabolite_36,Metabolite_37,Metabolite_38,Metabolite_39,Metabolite_40,Metabolite_41,Metabolite_42,Metabolite_43,Metabolite_44,Metabolite_45
ERR1630101,9.817897223659266,7.532317548493126,7.659463107320015,9.531342770600853,6.858529952583862,7.101385671199186,6.416964604428334,12.315128994449722,6.094366134527674,10.318292709639373,5.260175022229944,9.269365520056091,5.703560399016563,8.303774889099728,8.622681280698163,7.8503960714818835,9.41226072196369,8.93027063253263,6.634042771811087,8.984246270568507,8.454269458861269,9.914277618049859,5.096485063756846,8.224580317058672,8.191178078751507,7.256359227553706,10.118433513153917,6.579027606081194,9.424608360947046,6.551684376278759,10.652152038431659,8.811093656386785,4.885437253662962,10.273545119017845,9.124436961047731,8.18266810753358,6.720425054197806,6.292085664809759,9.010807705521925,4.9173983265952295,6.646762005959983,9.395631169716777,5.186775465493396,5.277571163352731,9.042631239593295,7.467263578935578,11.329560539105357,7.389642514198586,4.897903523971367,10.266524377155827,5.34068059501217,5.980153043828823,7.328417040459512,8.325245789775076,8.761818048556476,9.921295818137382,2.849041894259333,6.117113613894212,10.116647265959312,6.210921064162542,7.897941621948675
ERR1630105,12.390398103660731,7.657720219120897,7.475825474817538,7.422681516835296,10.575747099869986,4.794503937398616,11.574919797037488,7.5473600171900905,7.317625947286869,7.681869819506699,5.730014385451044,3.515526639287184,10.435287431144866,3.56829634021818,7.897110604476948,7.115668035176099,8.585527670584504,4.0083108096806175,6.348318600312678,8.949441530701982,8.368836738469403,6.672845015090192,8.206508886510857,11.445593420639145,10.17811800000558,9.943729604743547,9.099485277484401,8.362804378333907,6.632660965722697,8.111237573947719,11.93366100325226,9.839088682964114,7.283383949245829,3.8088754488746934,9.514971622010169,9.872539177350436,6.914172780733968,6.664161202526828,4.102242239137144,10.511679212918269,7.1700612835941415,8.52141518786196,5.80256884132846,5.104430734508779,10.9911340233962,7.22121746534072,6.499167349738201,13.804796236976726,9.970397693043417,6.557043558950042,9.47419746778809,4.7897479706606925,7.361733702046379,6.324192938904927,8.836990362243705,11.313433597633164,4.611967517692323,11.71423517899075,9.499265604543957,6.0015614214915605,6.039648812548144
ERR1630110,6.889533212869011,6.267234548600809,6.329914212718413,3.167424735506929,7.609550268035952,9.493283407509088,6.8516531726327,8.59471616762768,10.25056359732241,6.424511559797109,6.664759724711147,5.891854738580807,5.197024127355485,10.72273188574979,6.991219238047757,8.925718851046044,8.330782346740062,9.416635955869165,8.295273499427525,8.213615092577129,5.0344664374761035,8.069985172868725,8.047343272012844,6.116354606282693,3.8626401969152067,8.489722351963227,10.448539047725252,4.460988336189301,7.663326351827914,3.5330559830826074,9.299735373377208,10.368350992588965,7.8046848214644005,9.249499152273943,8.127124162149414,6.058921997581862,7.731108909094518,7.945379728910548,7.709351623654257,8.742787136712538,8.265106194610109,7.611666001967368,6.7173915749750455,8.99939816066952,8.860476587665882,8.353940900796985,6.3410115363740225,5.737668825188037,9.351449771957027,6.216291169601201,7.324886856857758,4.888868479171093,8.886157487530793,5.520695049456979,5.417329258378578,6.021526565247715,8.858055005071863,7.567669192150958,6.732500022155891,11.305280460381448,9.044369896574972
ERR1630128,5.732581711670098,6.2532632317533015,4.044053279498689,5.397138507044184,10.07269001742333,8.497571873377689,7.532750039211845,7.05634075176998,8.639987637422449,6.248587325123582,7.759186092539838,9.572349824002703,5.452111649756164,6.2245751876194415,11.934602423224419,9.055403943147756,4.590589630026791,6.499423146459011,7.9419567318205955,12.616578324021308,9.780011127999163,10.179937030123554,8.795787619301766,6.0309513092426394,11.190006011030855,9.708826110163852,10.550763915552707,11.401889792551367,11.11139593166883,7.967614519875226,8.5464313521183,8.385759959487519,9.857059314592167,8.66396619150704,8.29024279514628,7.788766430472623,7.702797368721123,8.60200850273912,10.596944782339529,6.095982378783483,8.145527914237158,8.69048443372804,11.312360824357233,7.135555533934704,6.440468501696758,11.019529281986067,9.019233151942144,7.154684518448321,10.11117234143289,4.24683525921539,7.89296079514897,8.588270563308477,9.179497295295924,6.347913074847764,6.31413560915924,11.080757575484384,8.032291251509676,8.318738526597805,6.542998536908223,6.165475158597445,6.864978988978092
ERR1630129,11.603919869618238,6.755673725502799,7.527008947917867,10.451999057509612,12.273187910871016,5.066718924175187,3.748798601573591,6.574881510565086,6.043967342602466,9.907395941851183,7.972838529692729,8.321319248751212,9.75466134868744,3.7442245254324487,6.763814645291811,7.767036554854331,10.064216583547026,7.882746385006272,8.822426129612989,7.3488701039832645,7.913799093406398,7.413946352146121,7.5399362491472335,8.151069871294272,10.89264450657727,8.828484538135918,7.588956632568377,9.088876650381614,8.36437661277169,9.174564050585332,7.212326219164922,8.983813809434464,9.02007242396207,5.16119230708013,7.229734510942681,7.6577272140058765,7.348720347986472,5.942601039334085,3.0566923468084015,10.056312075083309,3.6674320607254716,11.95715669359009,7.527182638545621,6.665307560439304,4.899797780956568,4.680252194704007,6.216603894914157,8.381397104519083,10.824479193235558,4.901655540886038,8.718107385098003,4.298315840565729,6.188235329891781,9.00486481108219,5.9659495833913585,11.087171073164567,9.509612500159779,8.991222471412122,6.884008880327277,6.26699237004164,7.086416336834213
ERR1630132,8.646928777082321,8.498731825535977,6.3622171001864025,5.236347736362466,4.904743330644214,12.55901458019219,6.204781638781515,4.6310084165389735,3.0246144698785704,8.382642271386384,8.81202434037465,8.773700289511503,7.621967209223206,9.459236553556254,9.167117548858277,6.2031733818154535,8.521211922315171,8.138702227020111,6.8150955725059275,10.85836505466288,6.445693467078883,6.846431777894516,7.048163402331046,9.853374097850038,10.174582531603019,10.700910064786335,9.548532912847447,7.800175773931288,9.922958737195284,8.750461221623484,7.7523550422556395,7.071674348041798,7.656365807153687,7.04659895841959,8.830514923556315,7.574723263609989,8.976860059175493,9.01441461931082,8.014912200981655,7.0975053943051565,6.183736300155944,7.784173337286351,8.586891509282426,5.270256764227138,4.44445178606767,7.7551875091008675,6.209733110247893,10.018334080493421,10.609809981207547,5.977627183837566,4.594700751732727,9.15130434920747,8.407519282529943,8.787308450221037,9.534656269962742,7.163075850854884,7.605894071720087,9.624930540837246,8.8921850299543,12.093858817818521,8.587199321067837
ERR1630137,10.113657176182581,9.762738424380407,12.131842742393058,7.954153744317496,7.426025858673113,6.677805749582841,8.32449567394426,5.80016528351044,9.29139628766389,9.71922415275664,9.036478619527019,5.5513696051819625,10.694036680651896,5.758328317198416,5.482922232009422,3.9649720891505025,6.789929152693499,8.306877607304033,7.795133900037412,9.392117068676773,10.552051736646973,10.72079294601015,7.487877260388693,7.70772034293073,7.7253297545268715,7.173958394132095,12.049195062564603,8.624691071207803,9.015112953022722,9.360616866072188,10.427879376212003,7.541022993253419,9.024193278047775,9.176266560567074,4.8806672687270485,7.024787312132033,7.6714732057161585,9.979230801017197,14.983333971118135,7.126502405051742,7.0420892831061686,8.8845898555374,4.5487555146133865,4.43043844694871,7.725218774292868,6.916688601452892,10.234266326193596,7.254564340338879,5.387336233584096,5.964221902359821,10.376971506064809,6.540682314535532,7.310908671064839,7.394665972947191,6.835311563638275,8.61070850123535,11.543778387160735,9.103465299904455,9.642615449640806,6.071682324661383,8.743217421826289
ERR1630145,12.614700160567459,7.535748513633429,7.991670257145604,7.975993809382959,11.059943187273959,10.373749482249188,5.464688936629334,8.673110258032196,6.787242675333914,8.41680799323348,5.393241474101314,8.63078337645274,6.298645190282668,7.679371163541133,8.985156597001396,8.565148132972213,9.770368490641502,7.02605113073562,4.621176261342464,11.19339679951616,9.095744777847793,9.188722910420982,9.078587305247979,8.51563256598217,9.983022599612323,6.687342649531457,9.578195009161146,8.71213184357487,8.26303012024409,7.019332177934611,8.501817904540642,7.583684669194562,9.712262431180424,7.075554489954812,5.9389765339173355,9.129928756662162,12.214471837673036,8.512542431914135,7.710277856412356,11.577036963633258,8.919027536193436,7.703304212643387,11.431542329743676,6.524911555923198,7.333521596246747,8.6783479935994,13.651176952388354,6.148746048229212,5.731776119840827,8.45281455927304,10.979113362992372,9.80673659752415,6.6538399861319135,5.702508681801573,6.689379836059446,8.208631056783977,8.627256092490054,7.516535507883096,7.466854185934714,7.450986265839824,9.20953831392684
ERR1630147,9.177406466283513,9.244679812668899,8.684307119120062,3.0448358765480306,8.021470140701572,6.66022525916251,11.163624422495381,5.706273207942788,4.1756988825577785,10.96970815551296,8.491482728550078,9.188130090036113,8.809883811177704,7.816277410472462,7.078801793541492,8.333778873624201,5.877914523437516,10.964897013588068,6.695481747891979,5.569197555960928,8.775187320363829,6.346738299823736,10.389492763219183,4.010692292678314,4.700031650724693,7.255759578647466,8.260675710573604,6.521358642865869,7.467734456845278,11.458568679696073,6.597833805856231,4.779966565913644,7.533690235400474,5.7352117012701065,9.149488576398829,8.993955994759036,7.733042085528192,8.755734292408116,5.861204535339974,9.888950240752083,6.8654840307744776,11.357825081750539,7.353917062279115,7.099071464897685,7.606814230336992,9.171002000291159,10.89230602815203,8.715065092492752,12.273577387564027,6.356241575080849,7.5912258973940165,5.7839189777741975,6.992126816764453,6.679688542511027,5.066261654895724,9.870423209083759,9.183114695140409,7.200311889768794,8.642031657530561,7.173310333579342,7.551575246752697
ERR1630148,9.33173331129552,7.966234821974818,8.033901964714685,2.6023236250318416,9.641700881975735,10.606780072860065,10.052594495911082,6.933078022165365,9.95390057607031,10.341523581050735,6.269357833814915,8.575947405667371,7.800098098903119,3.33763801227058,8.38915072927452,5.7535926065318375,5.88842533719804,8.312052424897955,7.310955817076223,6.000142958170216,8.304032659933533,6.283162150644327,6.277900882492594,10.353004679886688,8.320371328923834,8.661110807475241,11.135044388559258,7.534809776752406,6.731948013366775,6.763057178476608,11.701183887906087,7.80940428300987,6.138823987041271,8.266742844547219,6.75566087403271,7.179970644565862,11.258043634797662,8.252458442152905,5.441959108836105,7.119291139269396,4.297222356466326,6.482602459378284,10.005388763521573,6.5539895985764165,13.284823049423922,2.7740210180170335,7.113222713948981,8.225780132717805,8.121525385203816,9.126258350474025,7.450833576542438,10.506254743396592,5.54061352738726,7.524129043610024,5.77123579968784,7.009998414803602,7.4858193040498495,9.237061360016122,5.9732961325978575,7.443314225293503,8.041850018452761
ERR1630153,8.447708200644305,5.777540730404916,8.467116181628498,9.839351734685696,10.310216327827241,7.4438726622290625,9.039034207432882,7.675478348078496,10.130440141277758,10.309870917926778,5.680311612814338,8.064953379406095,6.686443868749231,7.809686280695191,5.694728505156112,7.7625656532178535,7.691518502389755,7.746761218553937,8.50740379006771,4.9160354473753145,9.561139961655336,9.679211478519056,10.811472242260916,7.806202547448413,8.520436379769338,10.091759750399001,6.5956052443399535,8.983419171621208,6.52640830062789,9.034283665922985,8.78529414837868,6.208332688344002,9.02145057744466,7.1238236847224625,7.676373057568618,9.629095168688792,10.15443205734801,8.82992794988385,8.025775082309558,9.410240346465436,7.349147924024198,9.790648271944512,6.765155814923392,7.564745250793879,6.141924922802732,7.831841752410653,11.032052900190697,11.047089506699963,11.256648709437497,6.717996452193608,13.415239165391192,10.366373334572236,10.03767448640073,8.49877784687935,4.87586536221203,6.7470844018822005,7.165052279389245,7.702130650597469,7.1455753686310794,7.944303966968795,8.9563947218356
ERR1630157,8.295117131685672,7.599614748831351,7.4789523372026405,9.16378252114466,7.2274015385970225,9.557469352240288,8.043244994452882,4.269361029750048,12.640272863191594,11.858112350382193,12.528039123235503,11.020614530994708,8.109637375897389,9.149560643750139,7.045216868546033,6.297350707639418,12.190583698078873,7.4297330066340725,8.278644259429962,8.941889437927728,7.531341524410293,9.927291705434959,7.800902405673894,15.041297547474603,4.188400971133314,6.664225917039784,10.153808092029472,4.859262083161745,8.393090126467124,7.335762379437276,7.766136476181153,10.422460093154681,8.291602987726382,6.498369821283191,10.037615838523863,8.467121277879773,5.238938387396229,6.662176622029004,7.83188946060411,9.537402511321051,7.743324521481595,9.91204472512883,8.141968263029554,6.644576228731127,8.114120089668507,9.459049921485327,7.631311255504915,5.7962671308065135,8.393478461823078,6.1833364918482445,10.998306324798229,10.277852158349328,7.532493383253715,8.91376398879386,7.8233683391059845,11.007210156685712,4.779971500361205,8.389857454497,6.094849120548421,8.84582864873936,4.233620775802045
ERR1630164,8.831455781631083,11.877804340259228,6.908354069795689,3.502087643953322,9.31974330388528,7.367637262670829,9.887049797319058,10.19841810675678,10.063493239423945,8.93513930564882,11.647810780913902,10.70101152445282,6.55304587599851,6.699550788497513,10.60869896587145,9.337788800270722,6.557539599018316,7.2849532212105945,7.87230219160884,9.6406104516849,7.553990422133036,10.629492560454242,8.72386921657639,10.726236325950545,5.706949336389649,11.000490866069649,10.33956285479094,8.150013007396169,6.949809457286783,10.60467891308938,7.0830499807297524,7.989340857786725,9.010542353341084,5.728834014108551,7.634563215257549,6.156747584610352,4.887523398323641,12.168057589213772,6.689915580566993,9.247807941052029,12.188825657113554,6.733345030391503,5.47944131921955,11.524098167885448,6.136885363910375,7.178291247405101,6.859697499915581,8.309554520346074,4.357764570219954,9.244302263411914,8.930480902234208,9.730514862775392,9.689914961192367,8.90779710447717,7.38864139065613,8.117229434775634,6.696537403753575,8.387330266779168,6.4197079888748,8.27398826352392,7.119687070254349
ERR1630168,8.27578027025063,10.100487537998664,9.586303065413867,7.952076220231709,4.514296291862918,6.242039178358279,7.846132779390018,8.945956651067046,8.97914400796332,9.77946040511829,8.061070285310997,7.690522929765039,6.743334672922227,11.311164695046143,10.06500264287019,9.16544694174871,5.7314518083965025,5.6347443690281285,7.935629151843971,6.973007995977979,5.721155371010866,8.208607768675355,4.232671618869645,7.817435859241878,9.018974613604888,8.95409750932267,4.389290298970203,4.294881521559807,7.574792550546667,6.737660790000824,5.56571278398628,3.695266600754958,6.235613155630095,7.796248311075883,7.527656227996402,5.593468136003044,5.994379513505654,7.317854812340144,6.341666264846232,8.644746316208082,9.118563564927259,8.906731301592785,5.812457197508033,8.66721661693524,8.718299068733689,10.97244189941551,11.948786063517852,10.480335194329088,7.0846177289049495,6.456367288595209,7.598292613903004,6.856406718438278,12.188047516936054,9.910994345284175,9.245898225425439,9.606489460967417,10.742111958719297,9.236399955261923,7.617831607413998,9.484124763673476,9.46733951081402
ERR1630175,5.911541232090138,12.801558134079617,6.772946271688047,9.309258679558823,7.678854945129691,10.317631256808696,8.107631191018223,5.11343184446251,10.138355357703436,12.32895083673885,7.985762544450446,11.04744992621775,6.61410708168901,8.12604823700763,10.217634559696643,8.76450012622871,9.023868311464106,10.053660639257672,11.374238114264346,10.263282981554667,8.663481263133088,7.970566127062435,8.384115311665518,5.432159662965132,8.535908258072919,5.710292491315636,7.251877621666478,9.500440066506302,7.2128917275767135,10.817918357826352,7.9192833436338805,10.408300685639036,7.447486463983375,7.785103795689466,10.306689997024108,7.645742667904531,8.749258169798331,7.150083998529378,3.412164513775684,6.806032399650289,10.92430094502229,8.67099396430044,9.78734736651498,9.859499360789979,9.558292929471026,11.190427952251587,7.363073195403634,10.97041338159387,9.34159629508021,8.890938755879269,3.8880634433203127,8.803554333936964,9.835211628752255,8.4657179234042,10.501003133276537,10.591023318880476,7.4426301762928135,8.218817745846161,7.469129137940065,7.156550331161106,8.198790981369408
ERR1630176,8.609251298315261,3.8191511964758575,7.921340457295828,7.5647179499626125,8.259465641091317,7.858726083604563,5.978167542403813,5.387412213395557,6.9358585120972105,5.514475234066592,7.9137372629491445,7.250271830448626,8.403343234032478,6.878105061278472,4.1103651539698145,6.037379757119304,8.372683238987749,9.559313936655467,7.45330258965433,8.50336575105943,7.633199945568332,7.567801879470259,6.377546080654893,7.936664671159894,6.773900938546356,10.755020348610362,6.649606411476194,8.352336931898503,5.867411464867278,7.601084695583027,5.979743025467126,6.860429711467183,9.950467354191428,7.909450861445418,9.657162774690894,7.5783766072719345,9.469573178741271,9.636387501560478,9.42539069001534,9.90177658316088,8.975851810930012,7.144211485585874,5.167805375020784,6.4774598490390405,8.783260447680506,10.225227379951866,8.978444401998168,7.3767600232291155,7.1476741360575184,8.069536025503014,9.213914009684705,8.07151185171788,7.0000477273064,6.301777927248734,6.56791130260081,6.6097723787836475,7.87152737431601,6.38172675371554,6.880559752501647,9.371367856879695,9.173844927531377
