cell_id,PDX1,NKX6-1,MAFA,GCK,SLC2A2,INS,IAPP,PCSK1,PCSK2,CPE,ABCC8,KCNJ11,DDIT3,ATF4,XBP1,HSPA5,ERN1,EIF2AK3,ATF6,TRIB3,Protein_0,Protein_1,Protein_2,Protein_3,Protein_4,Protein_5,Protein_6,Protein_7,Protein_8,Protein_9,Protein_10,Protein_11,Protein_12,Protein_13,Protein_14,Protein_15,Protein_16,Protein_17,Protein_18,Protein_19,Protein_20,Protein_21,Protein_22,Protein_23,Protein_24,Protein_25,Protein_26,Protein_27,Protein_28,Protein_29,Protein_30,Protein_31,Protein_32,Protein_33,Protein_34,Protein_35,Protein_36,Protein_37,Protein_38,Protein_39,Protein_40,Protein_41,Protein_42,Protein_43,Protein_44,Protein_45,Protein_46,Protein_47,Protein_48,Protein_49,Protein_50,Protein_51,Protein_52,Protein_53,Protein_54,Protein_55,Protein_56,Protein_57,Protein_58,Protein_59,Protein_60,Protein_61,Protein_62,Protein_63,Protein_64,Protein_65,Protein_66,Protein_67,Protein_68,Protein_69,Protein_70,Protein_71,Protein_72,Protein_73,Protein_74,Protein_75,Protein_76,Protein_77,Protein_78,Protein_79
ERR1630800,8.00881437004582,10.178491627196516,8.215323912627937,7.642651876353268,6.280436679192273,6.332927611029697,9.688730759592838,11.689295639953231,7.537473965145352,6.168170817515445,11.404050844858316,8.78379857264846,4.183317070575757,8.764321111338317,12.285822686544257,8.510921524585616,11.033685880830456,7.147391098617646,9.645781400690566,7.619408930129495,6.304975610390451,7.724074554332654,12.617901292087748,11.250816548017756,16.15546902135543,8.20671349852228,13.057565254943905,15.574626511321078,13.353877788062146,13.407117754149265,10.36240077322906,10.694478748178378,7.2366975487906275,1.9838371943072683,10.613160549473156,7.121439377095238,8.724749007608533,7.52176878938285,10.972215919972893,9.40118169857125,13.772161374681065,7.830434239435631,10.541723875054593,9.426689465997846,9.117332918118047,9.7689830209321,14.561489960198177,12.529261717890009,8.631081939195791,8.167733617792281,7.652962222351322,10.34694010698053,5.451481748901241,9.353425919289927,11.146200920993728,7.823638412870492,10.121951842600978,10.796200536702367,4.713414316413708,10.619285361492496,8.623409117563424,15.542440361133758,10.594332574563094,7.243286288359462,4.548847256372668,9.85130543441177,13.918226429696457,8.18480546601218,10.943817981867355,12.220819299410838,12.06354740844762,9.987858596113316,8.02525016378451,9.220984796418184,6.79054389940049,7.171743240510395,12.969176442225873,11.005380308163229,10.862883360847606,7.848036590577793,13.591878492062044,9.302689741037526,10.39367483184008,13.494582347708672,7.83192966628407,8.094025230268166,13.100757830519147,12.441747924107984,11.030979857041576,3.466770297571819,13.837357563036809,8.170032700808322,8.260249999443714,9.39966086133431,6.406404083755495,13.655396167800887,10.516649226035963,12.09814271809177,7.676220387791069,12.959852035020996
ERR1630851,12.955282363533678,4.860652519673312,5.309239824215467,6.2686004109296665,11.458469679827303,9.227216849587954,8.485461588028071,9.78601962474778,14.480651129685382,3.4470209596910384,7.7544187092847405,-0.5449288645204908,12.15157709334585,13.89274975378638,9.711730401139015,12.590060668676829,6.023870707620548,12.067684484317342,17.995739887465213,9.485810552281379,11.252430640271314,8.23022546600804,10.527964434778209,13.323270958487038,11.797728885514042,9.69297435037477,9.643274329089792,6.395117379731332,13.054440942183607,12.247418278205226,6.233686816405292,10.527656330067934,7.219404745049699,8.633360473418254,12.434832080661966,12.96889569658779,12.133416769090996,9.188123808341835,11.381671041612474,7.6822341041972155,12.258330650544908,9.945202233681288,8.575532906625929,7.813591804486164,12.035319351565585,9.589340808573503,8.531223418947276,8.51974222645991,6.269994300680935,10.49957640434927,10.86197863654849,5.554969237352454,6.7718478174914445,5.05553813184957,13.613846236543015,11.855007905765275,13.311982317076511,14.860809232131373,11.317729542215364,9.819755561489492,10.585646740065616,8.065807672901082,7.589265857650167,8.738536386353756,9.255607997387227,5.01942352081925,6.29072749899229,6.189076315397882,6.0633503055323255,11.911946875080886,8.996827707521216,9.421709230830482,11.148365257426564,12.468500538157198,11.366945133432507,14.913160188673672,10.118725843751845,10.591849262786877,8.184252118020208,4.3173221317083526,10.236970804557387,12.591652960542014,7.773141113605811,8.4676137073502,12.881096416651776,9.853038484108183,7.22996852104832,7.126183734351845,11.968909074485069,9.606481833612348,9.563986110473058,5.860856848896622,11.431022812252287,13.097432443543788,8.912759412032564,11.227976653602639,8.77936165599329,11.781588223092866,11.481543314926643,8.847073033321026
ERR1630861,2.270659812633673,6.254050993405031,9.686263540660587,11.30435188643692,6.838212087209479,12.6860097597298,13.133774854180997,10.747431455770716,5.244456662081856,10.786499020937416,7.0372139098531985,6.872702886946064,11.958921862030166,11.88567436313729,11.968114025453641,12.570819449169491,10.429190510906682,6.253452451407321,16.848117346889385,9.427239878358895,7.861580597185158,6.355441768685765,10.455060102066492,10.107098446840785,9.639042183280111,14.49514297267202,11.975724748183762,6.946940481632793,16.221647884009965,5.454236888068184,9.652754484540365,7.8093352834088385,11.111438045630727,11.90841236366697,8.761293913479669,13.151364075535923,10.597205242258076,14.383011657811956,12.787228062631515,8.586248288147853,13.165518412361525,8.064266935566097,11.879513275811595,11.579475541034093,8.44888601470408,4.017001839457865,14.43313351886301,11.256515327397835,10.061657569134871,10.056209884593514,12.924329452162386,16.555830015644204,12.708245325028395,11.102672000973136,10.857898055331649,11.092087525282505,6.98864191362679,11.755096899564364,6.068237503653818,11.325635743668858,8.585146809732457,12.597214260331818,11.142032022554169,8.947596689403436,6.968404462719383,14.428578512691114,9.740908772856724,15.219481735692545,6.306754043544165,9.241197336814432,3.247946851812115,12.268732129047438,12.514541994503876,8.184698700158991,8.036891573883894,8.834709796473886,9.280351893885733,8.321503168766034,13.242754532331952,8.593449629340615,4.311040078766184,9.235419541111689,8.462755475130734,6.076580289562738,10.567299409480489,4.221845447895196,11.142625286951652,9.900837404211133,8.309953307064154,6.562251436500299,5.609881003210067,12.645107335365243,9.101575530228518,4.963869601164922,9.964638712685584,9.180434343344173,14.238919793977168,8.764153066769081,12.938206017455801,9.343673751264632
ERR1630869,5.156283878111653,10.115804682167198,12.354004357894329,11.421834853797453,9.643053721682922,11.693027076481336,9.212142891202962,8.946935425862716,4.283335542831678,9.338097758173806,13.22502582620361,3.7931145180299835,6.663485671176457,9.618751008591905,6.532832152236824,12.652840637705692,5.417372779394913,12.641789268330342,13.613024640816457,12.570707419124117,10.061305185400387,11.60281305682874,6.5340964816403755,10.779135618153088,8.144816470922535,12.672315160905914,12.13068733267053,7.568848415499819,11.05497621782643,11.179347629675823,8.577779348564238,10.067366283591394,11.53461975196485,8.629876257461259,7.34242671212027,10.683530083432718,14.450170255799076,9.542269366177543,8.94347040858857,7.622170613417588,13.450225246044193,12.62556836588989,9.561342300407185,7.63786886272864,7.610092731529166,7.433712902680643,8.52020175564401,8.317692981310426,7.785740563946183,13.345381613703427,14.755793792621143,6.732035370350686,8.285948479759025,7.156281059462114,10.955454181762066,8.98060491808902,6.908130360678014,14.957836013540836,11.463103448756613,7.061658276687345,14.520118715757434,6.559443430228798,11.843354607725772,17.253523865622817,9.606421398782228,9.13513455997069,10.502789570256553,16.676470288539093,14.428669804510122,8.669836749055163,10.913598596775861,12.768736597322793,8.713045052361311,6.605221332061084,13.253045494169157,11.529283248577647,10.956594410170743,13.320598734729,6.564147619478074,9.30486547091828,17.91456262199148,11.702950260674854,11.88404016974801,10.317527275574893,4.476617699611974,7.546013223991812,12.740361417019901,8.374519764670811,9.490205645291732,10.874183404479735,7.069318600059527,6.152665228251141,9.96228478720207,8.887651912134704,10.683422188293557,5.704577334300204,8.395851474271062,12.066795779080916,18.83741731864977,10.35793416534452
ERR1630870,10.649063868257333,10.099292170208344,9.516912895728812,10.682622721307512,5.759969069218147,7.565038433019658,9.386226665517576,5.737419127715088,9.936521116658476,2.8872189351553006,11.073066200457077,8.185306857034753,12.682332474459129,13.590737440279106,14.82912096980229,11.406052994032715,5.400274791415098,5.315984223503322,6.805967958631913,12.76073157984955,5.774088807992735,9.297369367786462,8.733410554509664,11.082575787936943,12.145728197363592,10.284752536708131,12.405267921252292,6.698081965460758,13.062405899246816,10.394311821934338,12.27886526139988,8.448433623392432,3.847691050177473,11.996827830409549,9.569715793033076,13.605500652653618,11.26558211764595,18.855741410567497,13.81265480155166,9.25436332043486,5.2453602646315325,7.385788319265961,7.187203104663458,8.436938149202843,9.623998377217006,10.953302328885004,14.122402818941811,7.387599247554622,5.83447304336214,12.492979889838216,13.996815582660531,8.52860069686301,13.123381188003547,12.310797583794834,4.874861012073529,8.09005491951062,8.569734525242207,15.965809552672756,11.525818318079088,8.489799655380637,7.908572409691734,5.290231736876432,13.198405895756814,11.186876576114459,11.858338701363477,6.143268636572268,12.207387640600963,9.285775665982218,7.818615947570676,11.53930023850959,6.399733047398678,10.537114763930227,9.203648012655503,13.217576040043774,12.675674314314552,10.27259832105191,10.842774977349851,11.79581465805698,9.97269830795489,7.546901523180156,8.551262788848721,6.3382698448731905,12.776225299990966,11.19370982298497,8.730772274632374,7.825416588243934,10.708965596489302,5.76105735397223,6.793968632097274,9.941240481840836,17.32331026763049,11.357182280373411,10.55589759323393,6.4876546856087955,7.200899906920299,14.068936652085542,8.614323268652994,10.211962949369275,11.775427975902826,8.73986118811801
ERR1630882,7.08962244674551,3.4383689187347217,4.965289121639948,10.373171507092684,7.2970920083713935,10.618199752137754,3.8583408655064,11.046685894576028,8.493744190081053,4.200718683598666,12.000280388984525,4.392727899573463,13.46776736876841,10.138918600888735,7.554865349262635,15.78107674317918,11.451552388231942,13.880061207843449,11.533639920419132,9.586531857497413,7.3877711366251235,9.456401301912905,10.490259703077633,12.449845880908864,8.820576556444642,11.540633046992784,15.035484460600738,10.474623482201066,4.122800347716336,10.145512568491261,9.715909827087765,9.620957589840637,5.212996262367832,10.829402674444111,8.404330703733258,9.683406727915834,12.844011345179391,7.565423367697454,9.692817271128211,9.393215058531718,9.50268291348889,8.668776769416402,8.830199815332584,15.025187031330772,8.731382637668023,10.812157568865137,10.314875603071368,10.218549116020984,11.44071120555133,8.101122678982858,14.20425051800116,7.239837112941023,9.506402484552215,6.440312653125557,12.691119116300943,7.236452912295903,12.267099792060472,10.794694160628694,10.528566572234078,13.34872344070171,8.186468886078563,14.400983797281722,8.848075562059037,11.295128957489013,9.41987004418275,11.851715060546432,6.991860858638855,10.321343729840068,10.054657691241443,11.308200225298519,11.216418777500161,7.418288264607091,13.91866029850341,9.827383185543045,12.191496045100996,6.217354057143545,8.756005048916498,13.235830043652902,14.90604806279353,11.272989392311937,9.735740059971663,6.813214029723339,12.391865197963668,10.91957342501146,2.940229915468197,4.8016310264621564,11.050798329435295,7.50342817031396,6.8812888951534035,9.687852535912441,11.029610511325044,14.29131150159755,7.54774887948691,11.307426101552428,6.920174082386609,8.514539282455727,10.566677286448263,9.55705690063533,5.901499839070019,11.54036684373656
ERR1630900,10.934025762181903,15.788141658525397,9.376049019723744,9.231516941138455,9.620092703563348,4.617819667916307,4.82336459741452,8.462477569697615,1.8192629254333053,5.318149351969622,7.217584804431525,11.736743197184222,11.378056514753597,6.046218626624499,10.479179191249225,12.350322556467589,12.742527877573925,13.73652919431977,14.194158141446989,12.309710156038232,11.461281362946098,10.697663627678264,12.527141954987101,7.63646356137289,9.386747155181675,7.901858367966395,11.30064380258231,9.223458524020058,13.040316869743759,10.156710174945639,13.190560756331895,3.6664568077520503,7.8405282204927325,12.814507552139197,10.060971248968215,13.167624943731324,10.75270747821,7.1984386854237385,15.3803285072769,8.009655294347256,7.7630781592098765,12.459067699533499,7.2657980907339805,6.120373875588515,7.697023938863914,12.460494371258854,16.418720988545246,10.014656949649757,7.827554566682901,13.7038155119439,8.154144686461512,8.667580957494298,11.24975830811594,13.423302443522903,10.21155925995506,8.935852277205973,16.963855999440856,7.987924124307281,8.320800436794213,8.835040380959667,11.653418076285268,8.598650088353475,12.451769656345924,9.844600316529238,9.042820423111905,8.3140206533909,9.924603928629756,11.341356608581373,9.894601226192623,10.697557040657369,7.674516128148308,7.852046056372026,9.985707291850135,10.358739435112172,10.14333707838858,8.229051914277905,10.218636506777722,10.07624191110332,9.636520615310687,8.04339842836152,11.55775405747965,9.964479402099915,7.74924142607659,9.625050742703147,8.251732154354515,10.009468517298696,14.284787604419543,10.443612462458525,10.60442591020162,14.272972036293886,10.813215526450106,11.30119717469897,10.432991026070603,8.845793741927004,11.344263875733644,15.106495775602948,6.037467214072276,8.62838340290962,7.4410058874136595,7.77619900000823
ERR1630937,12.312379608445891,8.167365989698109,10.810969330470154,6.640974541494297,6.707529407890603,5.589004875004213,12.977197092699516,10.967398034101109,5.490539369381892,12.068873191747127,7.863568783638864,10.001722764914334,10.733710141498417,6.282809754369254,8.109445385996922,14.654507557470277,13.410574598934904,7.5276977234901565,11.21662789450873,9.94873336334347,13.425862344400471,9.38536981735478,7.695505064886167,12.21126569309564,13.567313627888808,11.180623861469556,11.716306941445756,6.414473190485198,6.166246810148548,5.9500070632977575,13.152380492037803,8.838301853984252,12.478900585389333,8.199234898695543,9.956369858178878,7.58294525526791,9.017290468986067,4.871258847982517,9.047059627774232,8.782165669277653,4.915275962964536,11.274367283605747,11.722848742685896,8.013879686880369,6.384290526795571,15.191203641041074,10.768487945817155,2.8599450956958012,8.715018773834181,8.04521583583962,7.8236621910638515,13.27655845587817,10.758863071795618,11.905924460537598,9.586281623199802,12.560054557876835,8.88008981203351,10.698538659174716,11.461908204377767,8.13121594199493,3.710196404169941,4.920389318160929,16.93571499911375,11.953371570066944,12.094564284731872,14.264433690507405,6.625274315444383,7.827086974823601,6.685622812001046,17.069759239921417,7.006488865354792,13.762742614116942,8.023282542120588,10.255898272038383,13.810943894169593,10.857978505813623,9.605049981983825,16.805141893910346,4.4982700216057365,7.167762837261449,9.071169662478537,13.132832297516579,8.489113928594664,12.90314905975421,4.832721437928065,13.444851175082793,12.68069837394537,6.775756336884631,9.89651637454099,9.191774453930712,11.350492030345373,13.4835245061707,7.950892785641322,11.108415970670974,10.736893040269957,10.3749309296835,14.36602113629083,10.481628853291735,6.355013749083654,12.213518458577468
ERR1630947,13.379822173431032,8.996940394617976,12.633104375656142,7.318948513602125,9.819761817454582,3.8887819235435686,6.747482918157154,9.082934165307083,10.586131004003573,9.88684451473796,12.417909268763815,3.9900026272149534,14.891795482395391,8.341477833916302,6.796720131172552,13.59355041768859,7.145205755223743,14.723328527554022,3.9362549079766618,8.21547569232283,12.631225469119418,12.016988519524645,2.0974891795497106,8.008743626807798,4.85271466629688,10.41551854787211,10.153501994188357,9.256908251674238,9.679862010748575,6.695423090008187,7.797962347353867,13.200080556465773,8.53093732747364,8.285491125102869,13.41939470145767,6.4633005651043,14.43895108735012,14.694318380365187,6.953410689811457,12.761970582385477,3.5139744102041774,10.305211034222381,6.974296126937328,11.51590229459541,10.944578767666929,9.169960753310736,6.720887647864483,12.75188992233215,9.906083160731969,7.877757015000817,8.460121654338518,9.713255339720678,9.702131202715636,10.929704876024694,12.86750969704308,13.142486894207666,9.320735131447641,11.275100710105082,9.39808921055887,13.640437207823862,9.602789377174702,10.362904170284411,9.922631373284254,11.383189352483905,11.894452692295074,14.15517980112451,13.63429876793585,10.129719247428813,9.870824329875322,9.324983862651754,13.024571238859139,10.735951002649948,17.385089529316176,9.80934549981827,14.564482373150351,14.590569175320226,14.510630199014031,9.011248300057622,9.747068881591334,9.513720926381252,14.420735630327929,8.649461798982747,8.265009692153626,12.081428837471574,6.01672908867215,12.304514764490943,6.576346697587153,8.764950566002273,13.466270522175513,8.332724073925862,10.919628898367037,13.626029650496303,6.583664958632381,10.5193228660091,11.940548244124573,5.740389978207644,6.88689038894396,14.847377098376644,6.561793498930902,8.951283353441342
ERR1630953,2.631007852683305,6.321060673907347,11.007016608766138,11.554221739136619,11.059842365190924,8.573970869580668,5.4533318270489755,9.919016270825493,7.35384414849338,3.853910272571565,8.76518334672759,12.4887077988142,13.895407452273389,14.096956544628366,11.472777876278837,7.775532895377004,12.325751069927637,11.017706225898065,9.793087324885356,12.564713512514293,11.37049409867449,8.140757258788376,8.001056686596536,6.541763114355804,10.769925020295936,12.721519605977385,8.225940395613305,6.801783950510391,11.510188801392708,14.736540077628057,15.97055265540824,14.546087070858157,9.85189682100777,7.297827354121365,11.823079838567473,9.788135395801266,9.40243990486398,15.701761172260337,14.156342355733415,11.910635277888371,9.710628755322167,10.022709235201049,5.3677387627804425,13.13808603859058,13.891831937783282,7.706537412483721,8.115946441635765,12.925456300349314,9.026806723208123,13.40687319214929,7.654180177899777,9.064477224388844,11.555807627164489,9.028939892779166,8.855472222302234,8.788006984874833,12.084959638573373,12.888712598969224,11.478254746066412,7.907330701850525,14.103648116773744,10.766026999850093,13.15159875606061,6.1297157893441625,13.502545904020284,8.883058708310951,8.672728210308112,11.215697415354127,3.848354139071053,11.049792049988564,9.169821653027528,14.242265005302166,10.81375161533373,7.020364130839193,7.59651802726667,2.6217118411211864,17.286478355300947,2.4872935392843916,8.378063255206142,12.2238191100477,14.402578114096062,15.412649573268194,9.701171520197077,11.506877462491685,9.08356026823735,5.332031979964876,6.863812988466765,4.850255762638667,10.948232213703127,8.973268611335872,9.437508986338646,12.016567059256067,10.742361875547664,11.987043103985059,15.434610874721717,7.617549592185691,4.379617872777066,8.259028017058954,9.379935225164548,11.306826999431083
ERR1630966,10.810571210503944,5.444469359013397,5.000574498247195,12.731789674075769,9.594293364623923,9.698225427297594,9.43128227762093,9.08195660777912,7.964525883807392,6.511228737476545,7.019836028872737,15.136658333224453,16.01325235835236,13.381418436354995,10.398399687427165,12.295752881788554,6.327130370162185,13.589469867014872,9.879121478298616,10.64606344697827,10.29400481085702,9.462791290945,12.411111156805228,14.784405431528622,12.570927507031127,10.197768554293532,6.801922086433123,10.118660917675893,9.76829080912618,12.473432678497797,8.066318973498973,7.3357882951680615,10.895184484354893,12.76112715287245,10.458759314054962,12.89903940314314,6.172263265314543,11.420559896330692,6.154359588852392,18.001944979348544,14.022300695299258,11.154996844468585,5.18823236378305,5.874763261617078,15.68627444521146,6.5271485517378105,11.500417520957367,15.469998530624064,10.317783911016956,6.4150412205796945,4.674060671074592,11.148512571803373,6.688116051904717,10.006860968188883,6.803979310241849,8.19567200737254,8.291781385102551,9.216302804223504,7.778804193690272,10.854344297880987,12.99195672834801,8.919334300304582,10.782566221511674,7.194291421963925,5.297558348260473,11.205055197617975,12.638901196730913,4.259151217003808,9.726031221150798,11.29670826767221,10.868035779118392,8.22971868658877,10.14273390224571,12.77915196778252,7.420498763192585,14.664592414043017,5.836241267195575,12.693328016971407,10.161987645159709,8.455678879652966,4.47455325860828,13.570580386284156,7.197740316701514,9.910059537137572,11.413094824865185,17.137715769290995,8.93297198467639,10.153159395917257,11.242205035568155,10.349256580780049,7.716194550359621,14.455940643323228,8.617192151150244,11.404377461151107,9.349329362542788,8.182460937388846,13.144728487957911,10.788838562665116,3.446933937905942,10.893250241708106
ERR1630968,6.810325383469868,3.9250841283268314,11.56122235291558,6.400928220351277,9.47868130323888,11.45105531071537,7.964194613980737,9.445216071623603,6.649195350628911,12.003363261137828,8.146355118816553,10.304019365320846,15.116184130026992,5.045533236227441,8.54444429140308,10.081660250711803,10.982843677028704,12.446160809161897,14.262434065850181,8.363770081105505,9.39487255515846,13.365348750551235,11.014052949187928,4.898150287028951,4.649973552091097,8.532946826990493,11.656013761200864,11.600006335056854,7.320523865335219,11.990750108688832,10.755793959378737,6.75600907982859,8.19569594753497,4.166174111195345,6.427186056271124,4.3487381685669755,5.359739459956691,15.03795295283377,8.799787193513833,4.67816845397401,11.256209317034914,10.869687145771882,10.57873675879666,7.38036062436477,11.868187159059055,6.7065887264222965,12.380941680095198,12.65382014779625,9.807274400712728,5.6070449054203655,12.4074871037265,8.24931157812388,10.823078116684028,12.07231615174151,7.571025346036776,16.43709712668005,9.868367835173872,7.987775592586819,12.99829556432734,14.64957177426055,3.799763993316202,5.856585909634981,7.673190598972823,16.340300265996095,8.562646207044937,14.562537792410055,10.660331901970023,5.649091460980255,12.641872743693625,10.950847686593235,7.413206450744222,8.017728389414696,6.851190929645264,8.125785714027842,11.975365598828501,7.2889134826700275,10.253161375462337,10.94155534141314,9.836380515986152,5.153005224499844,12.246627429314412,6.503747636425105,8.274822113569055,8.61956538171594,9.904447305268041,10.288693884754068,12.057563300743798,9.064613071745038,6.34966286918112,13.26121039665078,8.796913673875398,9.44518150492855,6.997598690098504,7.403099799595977,14.327312935422501,5.874755582343605,6.318257760568321,8.61320425947105,10.954447932103784,7.097698886741283
ERR1630972,3.91989325627616,4.992764129218491,7.406814294511818,5.6524302918915925,15.324316656426042,14.600938031452243,12.15110790758242,9.783626929002347,9.789438209977966,12.620591129718402,9.046603000805586,6.183867514043952,16.969640941656444,12.325683548744541,14.959146618670989,16.036387281364636,5.283286998648915,8.00808257452323,9.990022869784406,12.102820300808744,12.74961570904958,9.810471051175945,13.878398374967585,11.828236694207341,11.791316936142174,9.169640069564043,10.947319463374654,10.926716844995578,12.888385289047612,6.048242993116834,12.106441368174984,5.060832624340231,7.440052029453639,11.823053199579592,7.485544138384596,10.081834747573104,7.236210871140148,11.79783676387326,10.142158947233657,9.925769862328357,13.299145262926952,11.250509723642098,11.481199455325212,13.326646849189398,13.635267519415587,7.149557153405858,12.210873846631419,11.300240536372963,13.935894018486712,6.139468576151482,7.928130645306529,9.408695339024348,14.208130584905202,9.13928935664582,9.875541573103915,7.947897172700381,12.352287221296137,12.029124634826669,8.368702330066432,6.865360971325542,12.316461556838828,11.526354407888281,8.008947318000612,12.082735923296703,11.918097096205855,13.689945430805373,12.540561008156956,8.98330807445054,7.714420351708335,16.0456144544929,8.458412464253536,4.496624697672039,6.375829119805674,3.9179703290623067,13.663868205287443,15.464447931162589,10.749572285610562,5.188918066653455,13.605122213261648,11.397278279667999,13.692988180453153,11.769994899393392,5.8457184266440665,11.984388155403147,5.334998978573672,7.684699856370585,13.099306220370828,12.951696436938079,7.168404195842387,6.580868080449523,10.079231300557849,16.009597141266322,11.682572556057618,17.058145466108165,9.506328604719423,12.64985094032386,9.052137087441544,7.5996455938129035,7.145373770318136,11.060572776785758
ERR1630991,12.595789888056252,7.731531044899473,12.975485397176511,14.203795314190907,11.314484878486136,9.691886310099333,6.700147826915512,12.6199255622225,5.288803474476802,10.533244635009087,4.844182161417565,5.539234910834521,10.415893808066633,12.711955141068522,13.614434032936812,10.612096330616179,9.347391510956536,8.229736557475155,12.70005561968057,12.584300516234514,10.532538398729507,10.904991597901375,14.804902007559601,13.049939638113514,5.754166582583704,12.662709498668596,14.143823154836369,7.5411889978517115,12.844930541879966,19.01723327795681,11.447142032068577,9.292892890583895,9.697644297677792,10.393530407781105,5.268462015999354,5.129703866632838,10.811381541537795,9.853726779605802,11.989108013017539,9.152550548254837,10.247711650325861,12.85177366641638,3.1721468722039905,7.250889269984403,8.429428773368352,9.52411749892265,5.748294067029126,7.274260093042362,12.097757206814373,11.394867144235763,1.6221745170031951,9.324348886125295,9.573228658678174,7.260700289064354,9.573935146111424,11.177882253964466,12.145104803887719,10.303694516127019,11.940555013021335,10.03274055151266,3.145695185593067,9.598551922757665,6.313144016844154,10.340322530230688,9.340002477919615,9.311718172920452,7.486563034175543,8.803411104303736,10.920985633802962,7.2597494056768515,8.136315524461565,4.742191407139608,10.837402616532056,6.171606209840568,10.083531015762453,12.119017896064232,13.813874978374667,9.03556752680527,11.8741577827598,9.977807974320116,4.3827893451796935,5.5410279950130485,12.541818533948867,13.472567331042915,3.643131543357967,11.001187734077673,10.806949887725928,7.592362926855539,7.6234449241346525,6.830602352702717,4.23665322783223,6.838229647441199,12.08901456420965,8.948334704999711,12.201771609348025,3.996187711139166,11.31886683531987,12.332589985558318,2.160112362623771,8.419255380465057
ERR1630997,9.76124742047514,12.638612948589838,4.5925679878459515,12.89117673656299,10.04542575222835,5.721231811420682,11.707741152775206,15.637856339283527,7.723111189319122,7.475427389512439,5.873402523310287,14.24438600765366,8.411447670313233,7.6934081301518935,8.727612502385826,8.762936686522524,8.864842601108489,8.233450979252163,8.452053532506504,11.029755185449153,14.049210470868246,7.024112699920391,6.09157718685715,10.978957890995945,11.598858769040977,14.62283755967874,14.226462456970786,5.244471579549032,4.007105436660718,11.696362080571463,11.615700233531214,14.445532086897682,11.177745038396719,8.311498958687164,13.11829301977038,6.86638872397102,16.020619621185652,10.817146351547775,7.788010007244203,7.340466110411096,10.585469067863155,9.760605859956398,9.589620692021064,6.069328686378603,9.514651594822247,12.480243708281709,7.735478641017295,10.76867970740024,13.356677663755324,11.890315706454883,6.369978496503105,10.964031561193268,14.394737305781497,11.491761289489865,13.540657853871922,12.940419117759438,6.585132307122263,15.340682485420114,13.761324030483088,9.150852365338245,13.887534526296449,9.616650213068237,9.732035570778338,7.318459878268256,6.8956441539891085,10.447836152892982,9.240159854230589,5.538457735800614,11.050466491409125,11.53156648735632,10.897079295034619,10.87082263920161,11.223422339887149,10.4995821616794,11.0475390432053,11.516951000501134,8.243814820895931,6.201822883894854,10.957756287627644,10.454330673190354,11.359089632719405,13.414736899399049,9.896423297989466,9.600726618768869,11.404985360275282,6.938521030806939,10.125555511272257,9.69319963745818,12.629533337823931,8.624401226574733,10.27271919173698,9.533200177901447,2.5377302943094575,8.415952625454466,9.974641321837936,7.3256189294154375,9.633191194521892,14.01661612049067,12.889760799985316,4.401953424363866
ERR1631001,10.907382742241873,10.31386033210179,8.348820126296017,1.594304972824887,10.976663854171457,7.340897023821819,9.261136548917863,5.725065097788226,6.4018384435459605,11.437284805181523,13.496656775350834,7.347569714075432,15.138571075591805,9.313329240959453,9.277288944689595,6.34654635820668,12.091965964381036,10.013793224774552,10.182929657088993,9.461172792885503,7.024816168986076,11.876961858623412,9.815957103622129,12.424021361202104,7.167542580263884,10.717202190965155,16.411182624038133,7.866297617822822,8.546271451346874,8.510940949985809,6.872319477265919,14.972946871464476,3.089206457791853,6.332008753865342,11.404146934232555,7.809208180121491,9.90854969901743,9.913630299782152,11.491182969173156,10.245637414579981,8.833877003402339,10.388284665212847,9.464552064955758,15.083478622938024,8.273103554786552,11.666114508026645,12.740753528264701,6.0355983502569694,6.661505889438995,15.79225582403986,7.968852685791552,10.03646064314962,9.478541480853973,9.885292842478803,8.883137123386357,10.36318141639545,7.561615548752108,9.328617392993399,4.086381299943612,9.650948144393405,11.004577045033258,12.87782577964359,13.442871138320491,8.868115395269513,12.52181086395815,6.546622998875287,8.44794486720625,14.862475960560033,10.547258059426845,10.69868222212499,9.464850904219,15.606308172723839,11.592496371004675,14.454961629289143,8.224788407639233,7.083284844916163,7.704404307654324,11.887179785731385,14.942251791040018,12.249838228993168,12.63179679504247,10.518653235209745,6.180766421093989,16.069832173765253,11.992991607772595,11.570161955375282,12.62137441509156,4.858198986595561,8.496630255265245,11.865762653793977,9.565307653235303,9.770419413883582,13.844286494945239,10.35182661297912,17.134245833221954,9.877610888046277,12.414811841879077,11.452118000907713,8.277159739588992,6.90686948100397
